# IN-CORPUS QRELS for SQUAD evaluation set on FineWeb
# Generated: 2026-02-07T23:38:23.651763
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 10570
# Questions with verified: 7560
# Total verified docs: 145918
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00252_46309, 1205
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00708_46216, 1205
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00896_11337, 1205
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01312_30293, 1205
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01751_40970, 1205
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00843_33777, 972
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00870_25112, 945
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00944_18061, 945
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01468_37788, 2958
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00114_28056, 3144
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00826_35293, 4697
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00146_48933, 3428
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00244_40467, 3428
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00397_47419, 3873
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00054_2220, 971
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00167_3437, 1883
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00999_17026, 1714
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00533_18680, 6630
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00553_5416, 6675
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00410_6872, 1594
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00295_5229, 1584
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00488_21986, 1584
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00793_46850, 1584
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01464_49954, 1584
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01013_6, 4136
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01381_44093, 1998
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00609_18624, 5592
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00629_37869, 5608
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_00934_35780, 5592
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01335_34146, 5608
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01435_36410, 5592
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01766_46409, 5592
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01513_25091, 1770
7243, Prior to the arrival of the French  the area now known as Jacksonville was previously inhabited by what people?, the Timucua, shard_01248_4882, 44
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01548_44311, 13739
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01756_43165, 3415
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00308_39845, 301
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00578_36836, 338
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01288_41538, 1650
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01436_14447, 7083
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00843_33777, 1429
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01605_40525, 25163
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00257_21966, 13092
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00403_36346, 13092
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00887_32380, 13092
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01238_38732, 13092
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01663_18235, 13092
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01812_8447, 13092
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00218_33467, 1368
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00527_16237, 1338
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01818_48044, 1338
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00553_5416, 6994
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00533_18680, 6949
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00400_23017, 21018
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00409_5004, 2636
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00036_6205, 13328
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_01596_25172, 13089
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00022_9368, 1297
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00928_39885, 13144
7244, What historical figure was Jacksonville named after?, Andrew Jackson, shard_00573_13183, 857
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00365_27450, 1529
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00022_9368, 36093
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00218_33467, 1693
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00125_34339, 23356
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00843_33777, 1763
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_01360_19770, 2343
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_01500_43438, 2363
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00272_22916, 2330
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_00678_5025, 2309
7245, What is the ranking of the military forces in Jacksonville?, third largest, shard_01355_50199, 2309
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01021_21230, 3314
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01812_16754, 3109
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01745_51779, 3054
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01660_38261, 8815
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01695_17288, 9056
7246, What sport attracts most tourists to Jacksonville?, golf, shard_00522_675, 25053
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01214_11985, 25053
7246, What sport attracts most tourists to Jacksonville?, golf, shard_00843_33777, 2161
7246, What sport attracts most tourists to Jacksonville?, golf, shard_00046_26797, 3161
7246, What sport attracts most tourists to Jacksonville?, golf, shard_00159_6661, 3161
7246, What sport attracts most tourists to Jacksonville?, golf, shard_00691_26897, 3161
7246, What sport attracts most tourists to Jacksonville?, golf, shard_01242_73, 3161
7247, How many naval bases are located in Jacksonville?, two, shard_00417_29622, 468
7247, How many naval bases are located in Jacksonville?, two, shard_00534_32480, 2087
7247, How many naval bases are located in Jacksonville?, two, shard_01767_22976, 3617
7247, How many naval bases are located in Jacksonville?, two, shard_01491_21610, 984
7247, How many naval bases are located in Jacksonville?, two, shard_00843_33777, 1694
7247, How many naval bases are located in Jacksonville?, two, shard_01360_19770, 2161
7247, How many naval bases are located in Jacksonville?, two, shard_01500_43438, 2179
7247, How many naval bases are located in Jacksonville?, two, shard_00272_22916, 2146
7247, How many naval bases are located in Jacksonville?, two, shard_00678_5025, 2127
7247, How many naval bases are located in Jacksonville?, two, shard_01355_50199, 2127
7247, How many naval bases are located in Jacksonville?, two, shard_00804_52934, 4506
7247, How many naval bases are located in Jacksonville?, two, shard_00172_733, 3253
7247, How many naval bases are located in Jacksonville?, two, shard_00124_26900, 209
7247, How many naval bases are located in Jacksonville?, two, shard_00367_22703, 209
7247, How many naval bases are located in Jacksonville?, two, shard_00375_592, 209
7247, How many naval bases are located in Jacksonville?, two, shard_00384_38267, 209
7247, How many naval bases are located in Jacksonville?, two, shard_00460_43860, 209
7247, How many naval bases are located in Jacksonville?, two, shard_00483_33137, 209
7247, How many naval bases are located in Jacksonville?, two, shard_01104_22515, 209
7247, How many naval bases are located in Jacksonville?, two, shard_01544_51437, 209
7247, How many naval bases are located in Jacksonville?, two, shard_01704_6238, 209
7247, How many naval bases are located in Jacksonville?, two, shard_01721_7886, 209
7247, How many naval bases are located in Jacksonville?, two, shard_01820_17600, 209
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00768_2736, 336
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_01253_14090, 336
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00843_33777, 2358
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00684_41632, 9732
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00954_1926, 9732
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00578_36836, 3637
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00527_16237, 2294
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_01818_48044, 2294
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_01134_37742, 27161
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00218_33467, 2263
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00107_35211, 403
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_00528_5249, 403
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_01103_28364, 403
7249, The area where Jacksonville currently sits has been inhabited for how many years?, thousands, shard_01075_33538, 193
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_01375_50571, 943
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_01463_3515, 1716
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_01772_29073, 1741
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_00680_33205, 1347
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_00192_43825, 1496
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_00933_24462, 1575
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_00795_50677, 1063
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_00169_33417, 1665
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_01289_26661, 1588
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_01513_29525, 1535
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_00785_16458, 688
7250, Who discovered pottery found on Black Hammock Island?, a University of North Florida team, shard_01210_50116, 688
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00527_16237, 2895
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_01818_48044, 2895
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00410_6872, 1479
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00578_36836, 4238
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00295_5229, 1469
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00488_21986, 1469
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00793_46850, 1469
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_01464_49954, 1469
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00187_20605, 822
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00257_18941, 822
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00370_22147, 822
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_01465_6457, 822
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_01742_14818, 822
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00843_33777, 2959
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00174_49870, 721
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00218_33467, 2864
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_00022_9368, 1568
7253, What is the name of the village that once existed in what is now downtown Jacksonville?, Ossachite, shard_01548_44311, 3904
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00829_33595, 1033
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01507_18584, 1033
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00788_52718, 1562
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01398_1266, 753
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01430_39368, 753
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00151_50199, 684
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00618_31719, 684
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01366_47927, 684
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00060_41714, 1087
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01302_19274, 1087
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00763_52019, 557
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01197_33642, 1463
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01179_36502, 1512
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00266_12480, 18664
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01602_48144, 18610
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00844_17343, 1777
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01633_6584, 1775
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01652_28316, 1642
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00008_3769, 1677
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00028_47012, 1640
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00969_43635, 1640
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00761_26671, 1856
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00621_30844, 9822
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00085_26439, 58
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01610_46829, 58
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01746_1314, 101
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00743_25947, 17115
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00336_791, 1595
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00738_42805, 1595
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00199_29698, 3804
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00371_9969, 3804
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01355_4640, 80
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00260_19084, 65
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01474_7316, 65
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01310_1204, 2157
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01563_20743, 870
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00628_6985, 11813
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00183_30886, 10820
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00524_11029, 10820
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00715_32478, 10810
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01343_10421, 10810
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00013_43283, 1352
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01200_12379, 1307
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00119_51325, 1167
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00187_13035, 1167
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00895_23479, 936
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01004_33798, 1019
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01772_42633, 115
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01401_51271, 910
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00267_29878, 1727
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00786_19247, 1615
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01593_52567, 8
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00138_52633, 4355
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00309_23455, 35
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01602_34469, 35
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00723_4511, 188
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00854_23363, 188
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01276_12266, 188
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01759_7137, 188
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00862_16426, 35
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01122_41184, 35
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_01248_11485, 35
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00102_52387, 1336
7254, Who mapped the St. Johns River in 1562?, Jean Ribault, shard_00398_5788, 838
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00829_33595, 988
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01507_18584, 988
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00151_50199, 82
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00618_31719, 82
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01366_47927, 82
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01197_33642, 2623
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00362_46491, 534
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01013_6, 996
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01179_36502, 2702
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00190_2559, 416
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00849_45384, 411
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00705_4125, 208
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01328_47395, 778
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01772_42633, 1011
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00336_791, 2708
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00738_42805, 2708
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00318_11161, 429
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00028_47012, 2830
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00969_43635, 2830
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01652_28316, 2832
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01188_35500, 368
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00992_3763, 0
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01038_47138, 0
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00199_29698, 4044
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00371_9969, 4044
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00842_22485, 41
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01584_7808, 56
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00870_25112, 1743
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00944_18061, 1743
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00263_14736, 208
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01066_42806, 3503
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00008_3769, 2935
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00976_12218, 8
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00085_26439, 32
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01610_46829, 32
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01746_1314, 75
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01301_11207, 2400
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01401_51271, 966
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01139_12962, 2219
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00999_17026, 5400
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01398_23909, 521
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00017_8723, 2397
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01575_28498, 2397
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01439_26463, 872
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00666_24890, 1387
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01657_18590, 1387
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00058_39486, 15629
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00207_42301, 1190
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01395_50320, 1190
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00532_43037, 883
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01156_7034, 883
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01417_7071, 883
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01563_20743, 635
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00905_50152, 2619
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00395_14173, 699
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01128_35584, 697
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01485_122, 1834
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00538_52894, 578
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01210_4650, 578
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00456_35549, 1123
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00602_36723, 1123
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00618_18230, 1123
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00966_37126, 1116
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01483_37847, 1116
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00112_43502, 2912
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00520_43461, 2912
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00752_6842, 2913
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00825_49543, 2913
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00554_28886, 960
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00917_27441, 960
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01276_23971, 960
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00114_28056, 3047
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01694_44742, 3609
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_01476_36058, 0
7255, For what nation did Ribault initially claim what is now Jacksonville?, France, shard_00170_11314, 36
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01652_28316, 901
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00028_47012, 899
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00969_43635, 899
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00008_3769, 901
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01179_36502, 920
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00398_5788, 2235
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00060_41714, 495
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01302_19274, 495
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00336_791, 854
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00738_42805, 854
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01197_33642, 871
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00266_12480, 20277
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01602_48144, 20223
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00487_13169, 245
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01385_11257, 1
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01013_6, 4666
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00034_39077, 2207
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01810_49147, 2207
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00119_51325, 180
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00187_13035, 180
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01185_36022, 189
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00905_50152, 3819
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00743_25947, 18610
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00829_33595, 6543
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01507_18584, 6543
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01570_20015, 1083
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00343_25851, 2946
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01772_42633, 5119
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01098_40851, 1369
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00381_18660, 2562
