# SUPPORTED QRELS for NQ evaluation set on FineWeb
# Generated: 2026-02-07T04:19:25.772966
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 3610
# Questions with verified: 2391
# Total verified docs: 56857
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00295_39005, 2906
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00441_36641, 6085
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01698_11104, 6085
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00676_35946, 4463
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00972_17758, 4463
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01416_9087, 4463
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01678_15196, 4463
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01573_25117, 3856
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01714_40129, 12677
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01450_44179, 1938
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00846_6574, 4523
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01640_5050, 6827
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00074_14384, 5092
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01479_30450, 954
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_00345_8468, 2518
3237, who is considered to be the greatest english composer of the baroque period, Henry Purcell, shard_01810_27011, 2518
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_01046_45427, 2355
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_01028_44564, 5617
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_01180_53656, 1495
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_01408_7062, 2978
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_00662_26769, 3722
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_00531_14377, 3567
3238, what is the setting of a dolls house, a Norwegian town circa 1879, shard_00173_42210, 6179
3240, what is the meaning of shalom in english, peace, shard_00336_15258, 98
3240, what is the meaning of shalom in english, peace, shard_01467_30709, 98
3240, what is the meaning of shalom in english, peace, shard_00543_38638, 2076
3240, what is the meaning of shalom in english, peace, shard_00768_41426, 45
3240, what is the meaning of shalom in english, peace, shard_00339_36582, 32
3240, what is the meaning of shalom in english, peace, shard_01354_30747, 32
3240, what is the meaning of shalom in english, peace, shard_01521_44066, 32
3240, what is the meaning of shalom in english, peace, shard_00797_16532, 4
3240, what is the meaning of shalom in english, peace, shard_00614_21039, 1230
3240, what is the meaning of shalom in english, peace, shard_00507_41873, 548
3240, what is the meaning of shalom in english, peace, shard_00644_46257, 1320
3240, what is the meaning of shalom in english, peace, shard_00191_23016, 365
3240, what is the meaning of shalom in english, peace, shard_00794_1070, 365
3240, what is the meaning of shalom in english, peace, shard_01702_16366, 365
3240, what is the meaning of shalom in english, peace, shard_01536_38536, 1716
3240, what is the meaning of shalom in english, peace, shard_00835_19472, 493
3240, what is the meaning of shalom in english, peace, shard_01073_31567, 1102
3240, what is the meaning of shalom in english, peace, shard_01296_1630, 1102
3240, what is the meaning of shalom in english, peace, shard_01590_15061, 1102
3240, what is the meaning of shalom in english, peace, shard_00375_40891, 70
3240, what is the meaning of shalom in english, peace, shard_01438_24610, 70
3240, what is the meaning of shalom in english, peace, shard_01078_46868, 59
3240, what is the meaning of shalom in english, peace, shard_01813_17945, 399
3240, what is the meaning of shalom in english, peace, shard_00460_1243, 936
3240, what is the meaning of shalom in english, peace, shard_01285_1991, 936
3240, what is the meaning of shalom in english, peace, shard_00145_15106, 8
3240, what is the meaning of shalom in english, peace, shard_01412_40349, 8
3240, what is the meaning of shalom in english, peace, shard_00858_15035, 3274
3240, what is the meaning of shalom in english, peace, shard_00632_47286, 34
3240, what is the meaning of shalom in english, peace, shard_00262_13534, 805
3240, what is the meaning of shalom in english, peace, shard_01187_14468, 805
3240, what is the meaning of shalom in english, peace, shard_01770_38540, 223
3240, what is the meaning of shalom in english, peace, shard_00570_2417, 501
3240, what is the meaning of shalom in english, peace, shard_00213_11343, 946
3240, what is the meaning of shalom in english, peace, shard_00559_27793, 476
3240, what is the meaning of shalom in english, peace, shard_00020_9704, 1259
3240, what is the meaning of shalom in english, peace, shard_01411_50517, 16
3240, what is the meaning of shalom in english, peace, shard_01651_17760, 16
3240, what is the meaning of shalom in english, peace, shard_00417_2027, 155
3240, what is the meaning of shalom in english, peace, shard_00013_27522, 16
3240, what is the meaning of shalom in english, peace, shard_00517_34710, 16
3240, what is the meaning of shalom in english, peace, shard_00600_30628, 242
3240, what is the meaning of shalom in english, peace, shard_00290_9834, 56
3240, what is the meaning of shalom in english, peace, shard_00061_30270, 309
3240, what is the meaning of shalom in english, peace, shard_00871_20534, 327
3240, what is the meaning of shalom in english, peace, shard_01064_2784, 327
3240, what is the meaning of shalom in english, peace, shard_00441_8452, 263
3240, what is the meaning of shalom in english, peace, shard_00719_35413, 263
3240, what is the meaning of shalom in english, peace, shard_01774_11157, 124
3240, what is the meaning of shalom in english, peace, shard_00381_37487, 139
3240, what is the meaning of shalom in english, peace, shard_00774_38592, 927
3240, what is the meaning of shalom in english, peace, shard_01683_41079, 312
3240, what is the meaning of shalom in english, peace, shard_01350_34418, 225
3240, what is the meaning of shalom in english, peace, shard_00010_50057, 8451
3240, what is the meaning of shalom in english, peace, shard_00034_26536, 8451
3240, what is the meaning of shalom in english, peace, shard_01604_24059, 8451
3240, what is the meaning of shalom in english, peace, shard_00304_51105, 269
3240, what is the meaning of shalom in english, peace, shard_01710_34568, 269
3240, what is the meaning of shalom in english, peace, shard_01735_54071, 1902
3240, what is the meaning of shalom in english, peace, shard_00919_34811, 2294
3240, what is the meaning of shalom in english, peace, shard_00478_33549, 380
3240, what is the meaning of shalom in english, peace, shard_01003_48146, 1320
3240, what is the meaning of shalom in english, peace, shard_01658_50858, 0
3240, what is the meaning of shalom in english, peace, shard_00933_24171, 145
3240, what is the meaning of shalom in english, peace, shard_01202_30893, 1986
3240, what is the meaning of shalom in english, peace, shard_01717_47650, 165
3240, what is the meaning of shalom in english, peace, shard_01207_31169, 2424
3240, what is the meaning of shalom in english, peace, shard_00464_26417, 1255
3240, what is the meaning of shalom in english, peace, shard_01760_8445, 1255
3240, what is the meaning of shalom in english, peace, shard_00582_21973, 525
3240, what is the meaning of shalom in english, peace, shard_00933_41404, 525
3240, what is the meaning of shalom in english, peace, shard_01787_19395, 524
3240, what is the meaning of shalom in english, peace, shard_00972_17649, 37
3240, what is the meaning of shalom in english, peace, shard_00231_798, 17
3240, what is the meaning of shalom in english, peace, shard_00550_51687, 1255
3240, what is the meaning of shalom in english, peace, shard_01799_6774, 1255
3240, what is the meaning of shalom in english, peace, shard_00159_495, 73
3240, what is the meaning of shalom in english, peace, shard_01146_25386, 110
3240, what is the meaning of shalom in english, peace, shard_01196_41019, 46
3240, what is the meaning of shalom in english, peace, shard_01171_8723, 653
3240, what is the meaning of shalom in english, peace, shard_00063_21615, 76
3240, what is the meaning of shalom in english, peace, shard_00560_7061, 172
3240, what is the meaning of shalom in english, peace, shard_00615_44879, 172
3240, what is the meaning of shalom in english, peace, shard_00734_26367, 172
3240, what is the meaning of shalom in english, peace, shard_01417_26114, 172
3240, what is the meaning of shalom in english, peace, shard_01529_9976, 172
3240, what is the meaning of shalom in english, peace, shard_00090_12309, 2568
3240, what is the meaning of shalom in english, peace, shard_00028_52317, 13
3240, what is the meaning of shalom in english, peace, shard_01761_31518, 635
3240, what is the meaning of shalom in english, peace, shard_00165_49089, 123
3240, what is the meaning of shalom in english, peace, shard_00599_40964, 40
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00309_51865, 952
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01224_8834, 1922
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00372_37345, 697
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00526_9029, 639
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00085_36365, 1195
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00285_52052, 1622
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01656_10781, 1956
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00381_11285, 1958
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00552_18100, 1151
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00501_22641, 1936
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01390_8458, 1936
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00133_1167, 1128
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00811_34049, 4591
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01332_5459, 1556
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00449_47805, 677
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01385_50500, 688
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01469_16389, 677
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01051_36987, 698
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00410_2399, 741
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01469_5837, 890
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01723_17538, 890
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00575_28797, 4539
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01004_28294, 4539
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01540_3060, 4539
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01556_45022, 4539
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00000_13610, 206
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00810_21643, 206
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01795_7343, 206
3241, where does the spinal cord become cauda equina, L1 or L2, shard_01209_27353, 4316
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00119_5630, 8104
3241, where does the spinal cord become cauda equina, L1 or L2, shard_00811_26722, 225
3242, which country has the smallest population in europe, Vatican City, shard_01278_3607, 1293
3242, which country has the smallest population in europe, Vatican City, shard_00837_44448, 540
3242, which country has the smallest population in europe, Vatican City, shard_00997_19220, 288
3242, which country has the smallest population in europe, Vatican City, shard_00891_5577, 36
3242, which country has the smallest population in europe, Vatican City, shard_00408_17004, 3072
3242, which country has the smallest population in europe, Vatican City, shard_00754_7004, 8214
3242, which country has the smallest population in europe, Vatican City, shard_01632_29388, 8214
3242, which country has the smallest population in europe, Vatican City, shard_00885_43705, 351
3242, which country has the smallest population in europe, Vatican City, shard_00162_17305, 12342
3242, which country has the smallest population in europe, Vatican City, shard_00070_548, 3522
3242, which country has the smallest population in europe, Vatican City, shard_00835_16216, 229
3242, which country has the smallest population in europe, Vatican City, shard_01797_43881, 304
3242, which country has the smallest population in europe, Vatican City, shard_00424_36460, 1927
3242, which country has the smallest population in europe, Vatican City, shard_01277_48916, 483
3242, which country has the smallest population in europe, Vatican City, shard_01764_7205, 103
3242, which country has the smallest population in europe, Vatican City, shard_01537_1339, 3907
3242, which country has the smallest population in europe, Vatican City, shard_00802_41432, 2841
3242, which country has the smallest population in europe, Vatican City, shard_00924_50877, 4890
3242, which country has the smallest population in europe, Vatican City, shard_00280_35120, 3276
3242, which country has the smallest population in europe, Vatican City, shard_01086_13543, 41
3242, which country has the smallest population in europe, Vatican City, shard_01781_38228, 5288
3242, which country has the smallest population in europe, Vatican City, shard_01716_45347, 1186
3242, which country has the smallest population in europe, Vatican City, shard_00120_25485, 1261
3242, which country has the smallest population in europe, Vatican City, shard_00532_13058, 640
3242, which country has the smallest population in europe, Vatican City, shard_00823_47807, 640
3242, which country has the smallest population in europe, Vatican City, shard_00154_48593, 663
3242, which country has the smallest population in europe, Vatican City, shard_01774_27614, 1367
3242, which country has the smallest population in europe, Vatican City, shard_00888_43831, 400
3242, which country has the smallest population in europe, Vatican City, shard_01008_17621, 400
3242, which country has the smallest population in europe, Vatican City, shard_00398_30162, 2793
3242, which country has the smallest population in europe, Vatican City, shard_00588_11566, 0
3242, which country has the smallest population in europe, Vatican City, shard_01645_34836, 0
3242, which country has the smallest population in europe, Vatican City, shard_00388_13873, 412
3242, which country has the smallest population in europe, Vatican City, shard_01756_47431, 398
3242, which country has the smallest population in europe, Vatican City, shard_01351_43793, 4890
3242, which country has the smallest population in europe, Vatican City, shard_00818_11665, 9340
3242, which country has the smallest population in europe, Vatican City, shard_01146_20855, 3
3242, which country has the smallest population in europe, Vatican City, shard_00016_52718, 3692
3242, which country has the smallest population in europe, Vatican City, shard_00909_21430, 4685
3242, which country has the smallest population in europe, Vatican City, shard_00280_41194, 0
3242, which country has the smallest population in europe, Vatican City, shard_00608_19790, 2211
3242, which country has the smallest population in europe, Vatican City, shard_00718_29104, 3584
3242, which country has the smallest population in europe, Vatican City, shard_00336_46439, 1460
3242, which country has the smallest population in europe, Vatican City, shard_00461_10558, 0
3242, which country has the smallest population in europe, Vatican City, shard_01569_39245, 0
3242, which country has the smallest population in europe, Vatican City, shard_00192_41045, 0
3242, which country has the smallest population in europe, Vatican City, shard_01445_6233, 737
3242, which country has the smallest population in europe, Vatican City, shard_00500_24423, 1899
3242, which country has the smallest population in europe, Vatican City, shard_01598_27334, 3708
3242, which country has the smallest population in europe, Vatican City, shard_00288_27994, 1503
3242, which country has the smallest population in europe, Vatican City, shard_00782_31799, 439
3242, which country has the smallest population in europe, Vatican City, shard_00742_37197, 1404
3242, which country has the smallest population in europe, Vatican City, shard_00669_44425, 1305
3242, which country has the smallest population in europe, Vatican City, shard_01175_27151, 1710
3242, which country has the smallest population in europe, Vatican City, shard_00970_36257, 2741
3242, which country has the smallest population in europe, Vatican City, shard_01694_12713, 13392
3242, which country has the smallest population in europe, Vatican City, shard_01559_42725, 2578
3242, which country has the smallest population in europe, Vatican City, shard_00695_21964, 6165
3242, which country has the smallest population in europe, Vatican City, shard_01166_33027, 6165
3242, which country has the smallest population in europe, Vatican City, shard_01360_35620, 7144
3242, which country has the smallest population in europe, Vatican City, shard_01764_47228, 6953
3242, which country has the smallest population in europe, Vatican City, shard_01802_16045, 6953
3242, which country has the smallest population in europe, Vatican City, shard_00843_14768, 277
3242, which country has the smallest population in europe, Vatican City, shard_01578_4137, 1117
3242, which country has the smallest population in europe, Vatican City, shard_00110_47729, 2493
3242, which country has the smallest population in europe, Vatican City, shard_01286_33330, 2193
3242, which country has the smallest population in europe, Vatican City, shard_00034_43291, 1266
3242, which country has the smallest population in europe, Vatican City, shard_00349_33045, 1079
3242, which country has the smallest population in europe, Vatican City, shard_01004_45711, 1079
3242, which country has the smallest population in europe, Vatican City, shard_01432_46844, 6212
3242, which country has the smallest population in europe, Vatican City, shard_00106_20510, 2910
3242, which country has the smallest population in europe, Vatican City, shard_01017_22011, 2910
3242, which country has the smallest population in europe, Vatican City, shard_01482_33683, 2910
3242, which country has the smallest population in europe, Vatican City, shard_01173_25147, 912
3243, who has the biggest airport in the us, Atlanta, shard_01440_5788, 2417
3243, who has the biggest airport in the us, Atlanta, shard_00912_15722, 520
3243, who has the biggest airport in the us, Atlanta, shard_00259_27990, 569
3243, who has the biggest airport in the us, Atlanta, shard_00510_14435, 1606
3243, who has the biggest airport in the us, Atlanta, shard_01631_18517, 1606
3243, who has the biggest airport in the us, Atlanta, shard_00053_37058, 1067
3243, who has the biggest airport in the us, Atlanta, shard_00478_11320, 2262
3243, who has the biggest airport in the us, Atlanta, shard_00122_23369, 2556
3243, who has the biggest airport in the us, Atlanta, shard_00240_288, 2556
3243, who has the biggest airport in the us, Atlanta, shard_00702_26987, 2556
3243, who has the biggest airport in the us, Atlanta, shard_00726_5012, 2556
3243, who has the biggest airport in the us, Atlanta, shard_01789_27520, 2556
3243, who has the biggest airport in the us, Atlanta, shard_00295_27116, 3989
3243, who has the biggest airport in the us, Atlanta, shard_00015_6139, 1460
3243, who has the biggest airport in the us, Atlanta, shard_00034_35669, 1460
3243, who has the biggest airport in the us, Atlanta, shard_01407_52957, 1460
3243, who has the biggest airport in the us, Atlanta, shard_01173_29165, 10810
3244, who does the voice of mrs. wolowitz on the big bang theory, Carol Ann Susi, shard_00750_2800, 3423
3244, who does the voice of mrs. wolowitz on the big bang theory, Carol Ann Susi, shard_00509_20650, 2564
3244, who does the voice of mrs. wolowitz on the big bang theory, Carol Ann Susi, shard_00776_46842, 3138
3246, who wrote the song after you've gone, Turner Layton, shard_00415_52441, 341
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01485_4500, 6353
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01537_13540, 6138
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01628_51573, 6014
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01811_47347, 5377
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00532_1455, 5838
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00054_5944, 3676
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00951_43116, 3676
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01745_52693, 3676
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00005_8575, 17109
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00829_26257, 2618
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00118_10231, 31700
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00115_39758, 6016
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00384_38805, 6016
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01238_54133, 5323
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00450_13766, 5985
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00468_41211, 4119
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_01761_39489, 14766
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00633_53023, 5366
3250, who has the most gold gloves at shortstop, Ozzie Smith, shard_00430_34149, 4541
3255, african countries that begin with the letter a, Algeria‎, shard_01213_39285, 1842
3255, african countries that begin with the letter a, Algeria‎, shard_00383_38683, 590
3255, african countries that begin with the letter a, Algeria‎, shard_00000_32482, 3843
3255, african countries that begin with the letter a, Algeria‎, shard_00948_14403, 5512
3255, african countries that begin with the letter a, Algeria‎, shard_01026_47558, 3553
3255, african countries that begin with the letter a, Algeria‎, shard_01340_39618, 5491
3256, when was the immigration act passed in canada, 1923, shard_00216_5236, 1225
3256, when was the immigration act passed in canada, 1923, shard_00416_44520, 374
3256, when was the immigration act passed in canada, 1923, shard_01507_13145, 3001
3256, when was the immigration act passed in canada, 1923, shard_00858_6027, 4797
3256, when was the immigration act passed in canada, 1923, shard_01158_12998, 4797
3256, when was the immigration act passed in canada, 1923, shard_01183_9921, 4797
3256, when was the immigration act passed in canada, 1923, shard_00310_30069, 8809
3256, when was the immigration act passed in canada, 1923, shard_00911_22085, 8809
3256, when was the immigration act passed in canada, 1923, shard_01639_46312, 13517
3256, when was the immigration act passed in canada, 1923, shard_01631_17790, 3581
3256, when was the immigration act passed in canada, 1923, shard_00543_26610, 1369
3256, when was the immigration act passed in canada, 1923, shard_00720_11459, 1369
3256, when was the immigration act passed in canada, 1923, shard_01141_46124, 1369
3256, when was the immigration act passed in canada, 1923, shard_00308_44720, 1094
3256, when was the immigration act passed in canada, 1923, shard_01156_28589, 1094
3256, when was the immigration act passed in canada, 1923, shard_00273_30532, 5744
3256, when was the immigration act passed in canada, 1923, shard_01543_14362, 5744
3256, when was the immigration act passed in canada, 1923, shard_01666_649, 5744
3256, when was the immigration act passed in canada, 1923, shard_01489_30942, 2905
3256, when was the immigration act passed in canada, 1923, shard_00438_14645, 31
3256, when was the immigration act passed in canada, 1923, shard_00777_7049, 31
3256, when was the immigration act passed in canada, 1923, shard_01101_11525, 9966
3256, when was the immigration act passed in canada, 1923, shard_01427_25302, 728
3256, when was the immigration act passed in canada, 1923, shard_01640_15535, 1161
3256, when was the immigration act passed in canada, 1923, shard_01678_42833, 1161
3256, when was the immigration act passed in canada, 1923, shard_01765_11165, 155
3256, when was the immigration act passed in canada, 1923, shard_01457_46181, 8265
3256, when was the immigration act passed in canada, 1923, shard_00294_50724, 3308
3256, when was the immigration act passed in canada, 1923, shard_00714_52531, 5887
3256, when was the immigration act passed in canada, 1923, shard_00882_27747, 19351
3256, when was the immigration act passed in canada, 1923, shard_01726_4997, 19351
3256, when was the immigration act passed in canada, 1923, shard_00022_44603, 3399
3256, when was the immigration act passed in canada, 1923, shard_00009_25876, 4781
3256, when was the immigration act passed in canada, 1923, shard_00885_2004, 4781
3256, when was the immigration act passed in canada, 1923, shard_00601_28630, 10144
3256, when was the immigration act passed in canada, 1923, shard_00859_17815, 6613
3256, when was the immigration act passed in canada, 1923, shard_00187_52405, 25
3256, when was the immigration act passed in canada, 1923, shard_01086_45885, 10717
3256, when was the immigration act passed in canada, 1923, shard_00931_52579, 25
3256, when was the immigration act passed in canada, 1923, shard_01364_3225, 25
3256, when was the immigration act passed in canada, 1923, shard_00147_16955, 26050
3256, when was the immigration act passed in canada, 1923, shard_00220_20907, 26050
3256, when was the immigration act passed in canada, 1923, shard_00392_29286, 26050
3256, when was the immigration act passed in canada, 1923, shard_00521_32741, 26050
3256, when was the immigration act passed in canada, 1923, shard_00831_14804, 26050
3256, when was the immigration act passed in canada, 1923, shard_01334_4376, 26050
3256, when was the immigration act passed in canada, 1923, shard_00691_11141, 6900
3256, when was the immigration act passed in canada, 1923, shard_00729_35652, 6900
3256, when was the immigration act passed in canada, 1923, shard_01558_38803, 8829
3256, when was the immigration act passed in canada, 1923, shard_00623_16643, 6157
3257, where did the indian myna bird come from, native to Asia, shard_00229_44651, 1357
3257, where did the indian myna bird come from, native to Asia, shard_00929_31213, 1869
3257, where did the indian myna bird come from, native to Asia, shard_01467_51710, 1446
3257, where did the indian myna bird come from, native to Asia, shard_00120_7636, 2163
3257, where did the indian myna bird come from, native to Asia, shard_00894_8322, 1938
3257, where did the indian myna bird come from, native to Asia, shard_01045_27136, 227
3257, where did the indian myna bird come from, native to Asia, shard_00113_21590, 2299
3257, where did the indian myna bird come from, native to Asia, shard_00343_32838, 2299
3257, where did the indian myna bird come from, native to Asia, shard_01610_3566, 2299
3257, where did the indian myna bird come from, native to Asia, shard_00685_31161, 4091
3257, where did the indian myna bird come from, native to Asia, shard_00885_31105, 855
3257, where did the indian myna bird come from, native to Asia, shard_00197_29137, 3427
3257, where did the indian myna bird come from, native to Asia, shard_01320_50730, 3427
3257, where did the indian myna bird come from, native to Asia, shard_00230_37890, 2315
3257, where did the indian myna bird come from, native to Asia, shard_00702_48089, 365
3257, where did the indian myna bird come from, native to Asia, shard_01788_50583, 333
3257, where did the indian myna bird come from, native to Asia, shard_00067_50174, 325
3257, where did the indian myna bird come from, native to Asia, shard_00268_37620, 394
3257, where did the indian myna bird come from, native to Asia, shard_01812_3480, 187
3257, where did the indian myna bird come from, native to Asia, shard_01584_13247, 335
3257, where did the indian myna bird come from, native to Asia, shard_00733_27411, 227
3257, where did the indian myna bird come from, native to Asia, shard_01699_47687, 227
3257, where did the indian myna bird come from, native to Asia, shard_00171_39173, 138
3257, where did the indian myna bird come from, native to Asia, shard_01789_42352, 8383
3257, where did the indian myna bird come from, native to Asia, shard_00616_37224, 641
3257, where did the indian myna bird come from, native to Asia, shard_01764_5597, 137
3257, where did the indian myna bird come from, native to Asia, shard_01333_47783, 233
3257, where did the indian myna bird come from, native to Asia, shard_01802_22708, 87
3257, where did the indian myna bird come from, native to Asia, shard_00262_8487, 156
3257, where did the indian myna bird come from, native to Asia, shard_00639_16336, 156
3257, where did the indian myna bird come from, native to Asia, shard_00834_11458, 156
3257, where did the indian myna bird come from, native to Asia, shard_00186_31203, 2603
3257, where did the indian myna bird come from, native to Asia, shard_00664_704, 2603
3257, where did the indian myna bird come from, native to Asia, shard_01143_15552, 2603
3257, where did the indian myna bird come from, native to Asia, shard_01175_35160, 2603
3257, where did the indian myna bird come from, native to Asia, shard_01633_19415, 100
3257, where did the indian myna bird come from, native to Asia, shard_01429_19814, 2603
3257, where did the indian myna bird come from, native to Asia, shard_01044_51062, 1488
3257, where did the indian myna bird come from, native to Asia, shard_01078_28954, 8383
3257, where did the indian myna bird come from, native to Asia, shard_01655_8542, 8383
3257, where did the indian myna bird come from, native to Asia, shard_01282_33449, 748
3257, where did the indian myna bird come from, native to Asia, shard_01457_39715, 229
3257, where did the indian myna bird come from, native to Asia, shard_00996_1773, 7930
3257, where did the indian myna bird come from, native to Asia, shard_01473_18494, 7930
3257, where did the indian myna bird come from, native to Asia, shard_01574_15385, 2670
3257, where did the indian myna bird come from, native to Asia, shard_00726_12126, 200
3257, where did the indian myna bird come from, native to Asia, shard_00485_33563, 3444
3257, where did the indian myna bird come from, native to Asia, shard_00178_19467, 84
3257, where did the indian myna bird come from, native to Asia, shard_00446_28253, 4191
3257, where did the indian myna bird come from, native to Asia, shard_00599_44644, 4191
3257, where did the indian myna bird come from, native to Asia, shard_01442_36814, 89
3257, where did the indian myna bird come from, native to Asia, shard_00985_48684, 392
3257, where did the indian myna bird come from, native to Asia, shard_01372_50105, 392
3257, where did the indian myna bird come from, native to Asia, shard_00341_12535, 219
3259, when was catch me if you can made, 2002, shard_01416_53507, 1894
3261, how many dominoes do you need for mexican train, A double-twelve set, shard_00226_3444, 1217
3261, how many dominoes do you need for mexican train, A double-twelve set, shard_01201_33216, 1217
3261, how many dominoes do you need for mexican train, A double-twelve set, shard_00774_7602, 2017
3261, how many dominoes do you need for mexican train, A double-twelve set, shard_00114_25492, 13081
3261, how many dominoes do you need for mexican train, A double-twelve set, shard_01212_40894, 13081
3262, what is the filename extension used for all java source files, .java, shard_00416_10488, 6438
3262, what is the filename extension used for all java source files, .java, shard_01626_978, 5853
3262, what is the filename extension used for all java source files, .java, shard_00315_32798, 5332
3262, what is the filename extension used for all java source files, .java, shard_01435_32695, 481
3262, what is the filename extension used for all java source files, .java, shard_01046_31238, 6416
3262, what is the filename extension used for all java source files, .java, shard_00531_37125, 314
3262, what is the filename extension used for all java source files, .java, shard_01496_33289, 314
3262, what is the filename extension used for all java source files, .java, shard_01774_7586, 5359
3262, what is the filename extension used for all java source files, .java, shard_00221_24894, 79
3262, what is the filename extension used for all java source files, .java, shard_00145_11508, 1858
3262, what is the filename extension used for all java source files, .java, shard_01460_8416, 5435
3262, what is the filename extension used for all java source files, .java, shard_00657_18923, 741
3262, what is the filename extension used for all java source files, .java, shard_01033_16734, 6702
3262, what is the filename extension used for all java source files, .java, shard_01774_33366, 1702
3262, what is the filename extension used for all java source files, .java, shard_00369_25502, 92
3262, what is the filename extension used for all java source files, .java, shard_01464_46162, 92
3262, what is the filename extension used for all java source files, .java, shard_01191_7358, 137
3262, what is the filename extension used for all java source files, .java, shard_01559_33195, 5826
3262, what is the filename extension used for all java source files, .java, shard_01320_14216, 4878
3262, what is the filename extension used for all java source files, .java, shard_00101_19314, 596
3262, what is the filename extension used for all java source files, .java, shard_00524_43231, 5066
3262, what is the filename extension used for all java source files, .java, shard_00563_17949, 5066
3262, what is the filename extension used for all java source files, .java, shard_00183_1452, 950
3262, what is the filename extension used for all java source files, .java, shard_00775_33176, 950
3262, what is the filename extension used for all java source files, .java, shard_00513_12406, 1548
3262, what is the filename extension used for all java source files, .java, shard_00816_32850, 1548
3262, what is the filename extension used for all java source files, .java, shard_00535_4070, 3301
3262, what is the filename extension used for all java source files, .java, shard_01061_1977, 4440
3262, what is the filename extension used for all java source files, .java, shard_01627_5776, 4440
